-0.015999999999999986,-0.015999999999999986,0.06126923254988778,-0.015999999999999986,
0.04741538603991018,-0.015999999999999986,0.07858654068735978,-0.015999999999999986,
0.06126923254988778,-0.015999999999999986,0.10023317585919965,-0.015999999999999986,
0.07858654068735978,-0.015999999999999986,0.12729146982399947,-0.015999999999999986,
0.10023317585919965,0.16111433727999938,-0.015999999999999986,-0.015999999999999986,
0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,
-0.015999999999999986,0.2033929215999993,-0.015999999999999986,0.12729146982399947,
-0.0016,-0.00018432000000000002,-0.0016,0.0,
0.0,0.0,0.0,0.0,
-0.015999999999999986,0.4048767999999984,0.25624115199999903,-0.015999999999999986,
0.3223014399999989,-0.015999999999999986,0.2033929215999993,-0.015999999999999986,
0.25624115199999903,-0.015999999999999986,-0.015999999999999986,0.16111433727999938,
-0.0016,-0.0003456551184291776,-0.00304,-0.0004336,
0.0,0.0,0.0,0.0,
-0.015999999999999927,0.5080959999999983,-0.01599999999999998,0.32230143999819233,
0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,
-0.007496944,-0.0043360000000000004,0.3370684608934345,-0.00084752496,
0.18087583463278514,-0.01383863725172322,0.5080958933173674,-0.014723736910770047,
0.4048762626973672,-0.015999999999468318,0.6371199999999985,0.4048767999375291,
0.5080958457639421,-0.015999999980883462,0.7983999999999988,-0.01599999840329779,
0.9999999999999994,-0.015999352259743634,-0.015999352259743634,-0.015999879972422783,
